"dataset","matrix_name","dataset_id","gene_name","gene_id","ML_model_code","ML_best_model","ML_alisim_model","ML_logl","ML_unconstrained_logl","ML_numFreeParams","ML_BIC","ML_tree_length","ML_sumInternalBL","CTEN_LogL","CTEN_Unconstrained_LogL","CTEN_NumFreeParams","CTEN_BIC","CTEN_TreeLength","CTEN_SumInternalBL","PORI_LogL","PORI_Unconstrained_LogL","PORI_NumFreeParams","PORI_BIC","PORI_TreeLength","PORI_SumInternalBL","CTEN_PORI_LogL","CTEN_PORI_Unconstrained_LogL","CTEN_PORI_NumFreeParams","CTEN_PORI_BIC","CTEN_PORI_TreeLength","CTEN_PORI_SumInternalBL"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0463","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0463","Q.insect","Q.insect+I+G4","Q.insect+I{0.0766785}+G4{1.14797}",-8804.9862,-781.7309,173,18482.485,20.1795,8.1737,-8812.0295,-781.7309,171,18486.4847,20.1187,8.2209,-8814.3489,-781.7309,171,18491.1236,20.1334,8.2657,-8812.6592,-781.7309,171,18487.7442,20.0716,8.2221
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0464","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0464","Q.insect","Q.insect+G4","Q.insect+G4{1.09303}",-12718.0544,-1464.0902,142,26227.3546,23.8837,8.3023,-12725.8343,-1464.0902,141,26237.3424,23.511,7.6116,-12726.5066,-1464.0902,141,26238.6869,23.7482,7.7864,-12727.4668,-1464.0902,141,26240.6073,23.6059,7.6591
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0465","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0465","Q.insect","Q.insect+I+G4","Q.insect+I{0.0521726}+G4{1.0579}",-15611.0639,-1577.7411,143,32027.9028,21.7429,6.6059,-15641.6408,-1577.7411,141,32077.787,22.5756,6.9305,-15638.9186,-1577.7411,141,32072.3425,23.0861,7.0416,-15643.5108,-1577.7411,141,32081.5269,22.7332,6.975
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0466","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0466","Q.yeast","Q.yeast+I+R5","Q.yeast+I{0.327465}+R5{0.210033,0.123981,0.152003,0.622521,0.139696,1.58653,0.097417,2.83927,0.0733854,5.19325}",-30747.0467,-4544.3801,178,62661.705,13.1892,3.61,-30779.091,-4544.3801,169,62666.757,13.0389,3.7435,-30779.0353,-4544.3801,169,62666.6456,13.1361,3.6202,-30769.1056,-4544.3801,169,62646.7861,12.9715,3.7134
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0467","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0467","Q.insect","Q.insect+R5","Q.insect+R5{0.171069,0.0751107,0.283122,0.397308,0.269364,0.984069,0.216323,1.85245,0.0601215,3.47404}",-17283.9111,-1503.5911,173,35535.7072,22.7808,6.156,-17300.0161,-1503.5911,165,35523.1597,23.1076,6.3199,-17299.7673,-1503.5911,165,35522.662,23.0477,6.2873,-17300.755,-1503.5911,165,35524.6374,23.0833,6.2827
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0468","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0468","LG","LG+F+I+G4","LG+F+I{0.118913}+G4{1.0325}",-11048.0588,-1344.6075,130,22811.8107,22.3192,8.747,-11066.3984,-1344.6075,128,22837.4792,22.8255,9.1064,-11067.0854,-1344.6075,128,22838.8532,23.0209,9.3658,-11065.8541,-1344.6075,128,22836.3907,22.839,9.2121
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0469","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0469","Q.insect","Q.insect+I+G4","Q.insect+I{0.195519}+G4{0.998405}",-10357.4269,-1053.595,143,21472.5131,19.2298,5.4435,-10388.4107,-1053.595,141,21523.8842,19.7682,5.5838,-10384.2175,-1053.595,141,21515.4977,19.71,5.6377,-10386.7263,-1053.595,141,21520.5153,19.5704,5.6092
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0470","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0470","Q.insect","Q.insect+I+R4","Q.insect+I{0.213675}+R4{0.322391,0.214815,0.216844,0.902216,0.209894,2.4552,0.0371961,5.90852}",-8266.855,-989.3213,184,17500.1283,11.3446,4.6379,-8291.2898,-989.3213,177,17512.232,11.4092,4.6478,-8292.1249,-989.3213,177,17513.9023,11.2888,4.5763,-8293.4608,-989.3213,177,17516.574,11.3224,4.598
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0471","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0471","LG","LG+G4","LG+G4{0.451022}",-3419.7878,-527.0856,106,7339.7366,13.4125,4.6425,-3450.9761,-527.0856,105,7397.3946,13.1036,4.4186,-3457.7546,-527.0856,105,7410.9517,13.7711,4.9157,-3457.7939,-527.0856,105,7411.0302,13.7624,4.8245
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0472","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0472","Q.insect","Q.insect+R4","Q.insect+R4{0.303351,0.15686,0.381714,0.714016,0.244928,1.57957,0.0700066,4.18512}",-9339.6089,-1154.6872,123,19339.8062,17.6326,6.3118,-9342.256,-1154.6872,117,19312.8766,17.559,6.2095,-9343.3889,-1154.6872,117,19315.1424,17.7511,6.291,-9344.9705,-1154.6872,117,19318.3056,17.7476,6.3065
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0473","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0473","Q.insect","Q.insect+I+R4","Q.insect+I{0.0338243}+R4{0.240758,0.178059,0.333053,0.581333,0.284724,1.47658,0.10764,3.18745}",-33960.3486,-4895.1422,158,68964.7613,20.4883,5.5264,-33974.2049,-4895.1422,151,68946.2179,20.3892,5.4473,-33978.1529,-4895.1422,151,68954.1138,20.4359,5.479,-33971.2585,-4895.1422,151,68940.3251,20.4738,5.511
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0474","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0474","Q.insect","Q.insect+I+G4","Q.insect+I{0.047947}+G4{1.43232}",-22482.96,-3441.23,145,45879.7997,22.3705,7.1243,-22493.1348,-3441.23,143,45887.5441,22.124,6.9046,-22495.2103,-3441.23,143,45891.6952,22.1339,6.9219,-22494.6783,-3441.23,143,45890.6311,21.8932,7.0709
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0475","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0475","Q.insect","Q.insect+I+G4","Q.insect+I{0.058289}+G4{1.24299}",-11059.2496,-1276.5451,153,22953.1632,22.6267,6.4975,-11060.4793,-1276.5451,151,22944.7121,22.7343,6.536,-11066.7952,-1276.5451,151,22957.3438,22.7591,6.7325,-11061.7405,-1276.5451,151,22947.2345,22.9558,6.707
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0476","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0476","Q.insect","Q.insect+I+G4","Q.insect+I{0.131058}+G4{1.09266}",-9498.9721,-989.3039,147,19768.4811,16.0266,6.0982,-9518.128,-989.3039,145,19796.3094,15.9026,6.1469,-9522.2731,-989.3039,145,19804.5994,15.8955,6.187,-9522.9264,-989.3039,145,19805.9062,16.0946,6.207
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0477","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0477","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.0296448}+G4{2.15703}",-8174.3897,-866.9529,141,17072.0951,21.733,8.0281,-8192.0628,-866.9529,139,17097.1815,22.1968,7.8571,-8192.1465,-866.9529,139,17097.349,22.2143,7.8889,-8191.3558,-866.9529,139,17095.7676,22.1408,7.767
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0478","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0478","Q.insect","Q.insect+G4","Q.insect+G4{0.564757}",-3581.7343,-441.009,136,7787.0241,15.3586,4.4045,-3612.4453,-441.009,135,7843.8613,17.3418,5.0436,-3608.9649,-441.009,135,7836.9005,16.3576,4.8721,-3607.5672,-441.009,135,7834.105,16.5463,4.8015
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0479","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0479","Q.yeast","Q.yeast+F+R4","Q.yeast+F+R4{0.194763,0.102045,0.30367,0.539462,0.318809,1.27974,0.182759,2.23417}",-12306.5226,-1003.1842,164,25474.4181,22.0688,7.5582,-12319.8411,-1003.1842,158,25469.5414,23.14,7.3536,-12320.0982,-1003.1842,158,25470.0556,22.907,7.311,-12322.1586,-1003.1842,158,25474.1763,23.0756,7.5356
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0480","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0480","Q.insect","Q.insect+I+G4","Q.insect+I{0.0749576}+G4{1.87189}",-4589.9264,-499.9927,123,9754.6107,16.1511,4.1863,-4590.6238,-499.9927,121,9746.66,16.1187,4.6116,-4591.0377,-499.9927,121,9747.4877,15.981,4.1826,-4590.6236,-499.9927,121,9746.6596,16.1164,4.6112
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0481","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0481","Q.insect","Q.insect+I+R5","Q.insect+I{0.0546661}+R5{0.21238,0.139591,0.238473,0.552369,0.301282,1.17508,0.157475,2.13305,0.0357248,4.16229}",-37317.4883,-4159.1296,174,75760.3561,18.3596,6.412,-37331.2265,-4159.1296,165,75729.6233,18.3562,6.4188,-37326.9523,-4159.1296,165,75721.0749,18.3352,6.4051,-37328.8518,-4159.1296,165,75724.8739,18.3779,6.4257
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0482","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0482","Q.insect","Q.insect+I+G4","Q.insect+I{0.157887}+G4{1.39445}",-3927.9368,-618.2873,159,8627.3464,10.5745,4.1939,-3935.8181,-618.2873,157,8633.4049,10.8067,4.3027,-3935.8181,-618.2873,157,8633.4049,10.8066,4.2763,-3935.8176,-618.2873,157,8633.4039,10.8073,4.2764
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0483","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0483","LG","LG+I+R6","LG+I{0.139233}+R6{0.191666,0.103018,0.232324,0.341312,0.157312,0.901178,0.142357,1.70452,0.112235,3.11065,0.0248723,6.73114}",-9819.9746,-930.5734,164,20491.5942,19.2228,5.2539,-9839.0727,-930.5734,153,20472.6679,19.0894,5.3217,-9846.1118,-930.5734,153,20486.7459,19.2212,5.3697,-9840.6267,-930.5734,153,20475.7758,19.2809,5.3074
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0484","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0484","Q.insect","Q.insect+G4","Q.insect+G4{1.09119}",-7979.2443,-1135.5963,128,16644.1317,23.7341,6.4396,-7995.3898,-1135.5963,127,16671.066,24.8008,6.4072,-7993.4795,-1135.5963,127,16667.2454,24.1784,6.1223,-7996.1147,-1135.5963,127,16672.5159,24.6728,6.5417
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0485","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0485","Q.insect","Q.insect+R5","Q.insect+R5{0.185546,0.114281,0.346276,0.522791,0.285973,1.06983,0.146107,2.13958,0.036098,4.96468}",-19426.9681,-2692.359,139,39700.6283,21.3647,6.2666,-19428.5657,-2692.359,131,39655.0929,21.3993,6.2527,-19432.0025,-2692.359,131,39661.9666,21.404,6.2972,-19433.3296,-2692.359,131,39664.6208,21.5343,6.2697
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0486","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0486","LG","LG+I+G4","LG+I{0.061951}+G4{1.09164}",-11205.3004,-865.0385,161,23237.4643,21.9517,5.908,-11235.004,-865.0385,159,23286.5999,22.7848,6.062,-11240.96,-865.0385,159,23298.5119,22.6215,6.1275,-11247.2731,-865.0385,159,23311.1382,22.5263,5.9998
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0487","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0487","LG","LG+G4","LG+G4{0.615374}",-5135.6668,-467.0651,132,10881.83,26.2025,9.3078,-5151.3685,-467.0651,131,10908.6085,23.6244,8.371,-5157.3299,-467.0651,131,10920.5312,23.8741,8.9352,-5154.9526,-467.0651,131,10915.7767,23.586,8.4488
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0488","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0488","LG","LG+I+G4","LG+I{0.0968618}+G4{0.903849}",-13437.8162,-1137.7963,151,27685.1874,25.3794,7.2707,-13450.2817,-1137.7963,149,27699.3959,24.4736,6.8977,-13455.811,-1137.7963,149,27710.4545,24.7225,7.0781,-13454.6767,-1137.7963,149,27708.1859,24.6884,7.114
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0489","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0489","LG","LG+I+G4","LG+I{0.0551153}+G4{1.35103}",-7152.2563,-650.4164,135,14964.7096,20.3755,6.4891,-7163.9458,-650.4164,133,14978.3081,20.967,6.9042,-7164.7888,-650.4164,133,14979.9941,20.7944,6.8854,-7163.3303,-650.4164,133,14977.077,20.7485,6.8093
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0490","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0490","Q.insect","Q.insect+I+G4","Q.insect+I{0.158234}+G4{1.08076}",-8364.2905,-956.0618,165,17589.9398,14.0659,5.67,-8377.2996,-956.0618,163,17605.5173,14.2784,5.7146,-8374.7098,-956.0618,163,17600.3377,14.1966,5.6977,-8377.0042,-956.0618,163,17604.9265,14.335,5.7675
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0491","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0491","Q.yeast","Q.yeast+R5","Q.yeast+R5{0.251973,0.028798,0.205795,0.320866,0.2907,1.02143,0.164135,1.96196,0.0873976,3.52134}",-9990.2641,-754.8367,165,20808.3795,22.5585,6.1166,-10026.1899,-754.8367,157,20840.0927,22.0986,6.2701,-10023.372,-754.8367,157,20834.457,21.834,6.3651,-10023.1194,-754.8367,157,20833.9518,22.6522,6.312
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0492","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0492","LG","LG+F+I+G4","LG+F+I{0.180663}+G4{0.811781}",-13856.0889,-1650.7674,170,28677.8072,20.4809,5.3643,-13864.5062,-1650.7674,168,28683.2815,19.5016,5.0441,-13872.6237,-1650.7674,168,28699.5164,19.4767,5.071,-13871.2406,-1650.7674,168,28696.7503,19.3901,5.0286
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0493","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0493","Q.insect","Q.insect+I+G4","Q.insect+I{0.0585911}+G4{1.31002}",-13598.523,-1393.4161,149,28020.9309,16.9653,6.1014,-13605.1834,-1393.4161,147,28023.1928,17.3042,6.135,-13604.6323,-1393.4161,147,28022.0907,17.2409,6.1665,-13606.5913,-1393.4161,147,28026.0087,17.086,6.1317
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0494","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0494","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.1207}+G4{0.966575}",-6282.2625,-678.5747,139,13249.4133,15.0065,4.0989,-6292.8908,-678.5747,137,13260.8153,14.3773,4.0148,-6294.1149,-678.5747,137,13263.2636,13.9805,3.8541,-6292.0018,-678.5747,137,13259.0373,14.365,4.013
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0495","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0495","Q.insect","Q.insect+F+I+R4","Q.insect+F+I{0.0415581}+R4{0.127522,0.132276,0.340449,0.607294,0.373813,1.32319,0.116658,2.4152}",-13105.0071,-910.0052,189,27187.2358,23.0202,7.1611,-13125.8899,-910.0052,182,27192.8078,23.1546,7.1869,-13126.0664,-910.0052,182,27193.1608,23.1334,7.1899,-13117.4109,-910.0052,182,27175.8499,23.054,7.1103
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0496","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0496","Q.insect","Q.insect+I+G4","Q.insect+I{0.139349}+G4{1.24351}",-14256.0596,-1423.34,147,29327.8334,19.2647,5.9612,-14257.2048,-1423.34,145,29319.0256,18.7258,5.835,-14264.0186,-1423.34,145,29332.6532,19.0398,5.8779,-14260.8726,-1423.34,145,29326.3612,18.6888,5.8209
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0497","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0497","LG","LG+I+G4","LG+I{0.149331}+G4{1.12057}",-10953.5666,-1021.9645,147,22681.5083,18.8205,5.4105,-10994.4437,-1021.9645,145,22752.7268,19.4451,5.5191,-10999.7996,-1021.9645,145,22763.4386,19.0196,5.3558,-10999.8148,-1021.9645,145,22763.469,19.0629,5.497
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0498","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0498","Q.insect","Q.insect+R5","Q.insect+R5{0.257558,0.0567158,0.371659,0.562755,0.182567,1.25855,0.134255,2.29285,0.0539597,4.42259}",-11360.7581,-906.7093,177,23636.692,21.3492,7.477,-11368.93,-906.7093,169,23611.6718,21.5714,7.6265,-11367.7003,-906.7093,169,23609.2125,21.5238,7.5947,-11369.0663,-906.7093,169,23611.9443,21.5698,7.6318
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0499","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0499","Q.insect","Q.insect+I+G4","Q.insect+I{0.0850804}+G4{0.981344}",-5420.5815,-436.7911,167,11603.4092,19.2585,6.4114,-5429.3848,-436.7911,165,11611.8871,19.8415,6.0167,-5437.5145,-436.7911,165,11628.1464,20.9163,6.8254,-5437.407,-436.7911,165,11627.9315,20.8533,6.8533
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0500","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0500","Q.insect","Q.insect+R5","Q.insect+R5{0.163952,0.0659014,0.296826,0.400655,0.29525,1.05094,0.199262,2.01093,0.0447096,3.56253}",-43263.5663,-6806.4445,121,87361.6326,14.7304,4.1107,-43274.6951,-6806.4445,113,87328.7167,14.8133,4.1442,-43285.2017,-6806.4445,113,87349.7299,14.8484,4.1484,-43281.7412,-6806.4445,113,87342.8088,14.8168,4.1524
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0501","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0501","Q.insect","Q.insect+I+G4","Q.insect+I{0.112017}+G4{1.00556}",-20865.6677,-2228.1392,167,42721.5768,22.3514,7.286,-20869.1379,-2228.1392,165,42716.6579,21.6053,7.3583,-20880.269,-2228.1392,165,42738.9202,22.0993,7.1948,-20879.4142,-2228.1392,165,42737.2107,21.9822,7.2049
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0502","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0502","Q.insect","Q.insect+I+R4","Q.insect+I{0.0418627}+R4{0.261438,0.199428,0.330612,0.700701,0.265088,1.49683,0.100999,3.1625}",-23419.7473,-2999.3122,156,47804.2217,20.1326,7.1462,-23429.3497,-2999.3122,149,47780.1377,20.108,7.1492,-23431.2993,-2999.3122,149,47784.0368,20.1228,7.1675,-23429.9248,-2999.3122,149,47781.2877,20.0964,7.1446
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0503","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0503","Q.insect","Q.insect+I+R4","Q.insect+I{0.116275}+R4{0.246702,0.125125,0.274636,0.630068,0.299131,1.58446,0.0632559,5.09251}",-9208.5833,-791.058,160,19226.166,21.5552,6.2968,-9227.5254,-791.058,153,19228.6564,21.2866,6.4813,-9228.0897,-791.058,153,19229.7851,21.4622,6.4964,-9228.0899,-791.058,153,19229.7854,21.4621,6.4964
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0504","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0504","Q.insect","Q.insect+I+R5","Q.insect+I{0.0723547}+R5{0.254106,0.137656,0.28794,0.635686,0.246695,1.35252,0.117686,2.7638,0.0212183,5.79985}",-31631.26,-4179.8319,164,64324.2381,15.3666,5.6036,-31656.6349,-4179.8319,155,64316.7228,15.5287,5.6963,-31659.9636,-4179.8319,155,64323.3803,15.5785,5.7385,-31657.2958,-4179.8319,155,64318.0446,15.5277,5.7226
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0505","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0505","LG","LG+R5","LG+R5{0.329354,0.0841656,0.188716,0.474966,0.237719,1.01112,0.162156,1.88444,0.0820546,4.1035}",-15459.3992,-1706.9759,153,31791.4772,16.1039,4.9537,-15474.446,-1706.9759,145,31775.9404,15.9484,4.9465,-15481.0797,-1706.9759,145,31789.2078,16.0024,4.9854,-15478.3026,-1706.9759,145,31783.6536,16.0553,4.9976
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0506","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0506","LG","LG+I+G4","LG+I{0.127985}+G4{0.756577}",-10062.7935,-1125.0832,147,20912.3101,22.5832,6.403,-10087.1126,-1125.0832,145,20950.2446,22.4308,6.4313,-10090.2945,-1125.0832,145,20956.6085,22.5195,6.4719,-10089.8071,-1125.0832,145,20955.6336,22.7513,6.0896
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0507","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0507","Q.insect","Q.insect+I+R5","Q.insect+I{0.204562}+R5{0.210818,0.149997,0.189024,0.493173,0.207089,1.37659,0.142601,2.57666,0.0459059,4.85006}",-23556.7356,-3069.9318,180,48231.7402,14.2555,4.8566,-23581.175,-3069.9318,171,48224.7056,14.164,4.8206,-23594.8489,-3069.9318,171,48252.0535,14.3345,4.9171,-23591.0544,-3069.9318,171,48244.4645,14.2642,4.8806
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0508","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0508","Q.insect","Q.insect+I+G4","Q.insect+I{0.0573872}+G4{0.944095}",-5693.9702,-481.6304,131,11996.3556,22.9237,6.73,-5708.0521,-481.6304,129,12015.2307,23.1324,6.5804,-5699.4894,-481.6304,129,11998.1052,23.1231,6.4183,-5700.3632,-481.6304,129,11999.8528,23.3967,6.8002
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0509","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0509","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.0308008}+G4{1.34093}",-11764.9135,-897.6756,169,24401.7073,23.8957,7.2029,-11787.6023,-897.6756,167,24436.7668,24.5063,7.4545,-11787.7415,-897.6756,167,24437.0453,24.4088,7.4273,-11787.7417,-897.6756,167,24437.0457,24.4289,7.4322
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0510","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0510","Q.yeast","Q.yeast+F+I+G4","Q.yeast+F+I{0.0524418}+G4{1.48187}",-6595.1295,-462.8313,168,13965.5992,23.4871,8.2859,-6598.3736,-462.8313,166,13962.8571,23.6557,8.203,-6596.5405,-462.8313,166,13959.191,24.7963,8.876,-6603.2695,-462.8313,166,13972.6491,24.6106,8.5403
